,Load,Load forecast
2022-04-21 03:45:00+02:00,46652.37,47142.95
2022-04-21 04:00:00+02:00,47018.0,47489.51
2022-04-21 04:15:00+02:00,47456.38,47896.6
2022-04-21 04:30:00+02:00,48124.97,48327.43
2022-04-21 04:45:00+02:00,48644.39,48835.73
2022-04-21 05:00:00+02:00,50001.38,49794.55
2022-04-21 05:15:00+02:00,50876.53,50589.21
2022-04-21 05:30:00+02:00,52078.37,51365.02
2022-04-21 05:45:00+02:00,53109.94,52753.47
2022-04-21 06:00:00+02:00,55333.86,55071.14
2022-04-21 06:15:00+02:00,56754.66,56406.02
2022-04-21 06:30:00+02:00,57873.09,57448.83
2022-04-21 06:45:00+02:00,59047.66,58577.8
2022-04-21 07:00:00+02:00,60900.34,59747.18
2022-04-21 07:15:00+02:00,61888.63,59812.57
2022-04-21 07:30:00+02:00,62726.52,60683.02
2022-04-21 07:45:00+02:00,63465.72,61578.94
2022-04-21 08:00:00+02:00,64151.08,62310.95
2022-04-21 08:15:00+02:00,64716.9,63049.76
2022-04-21 08:30:00+02:00,65173.66,63546.89
2022-04-21 08:45:00+02:00,65370.21,63612.62
2022-04-21 09:00:00+02:00,65485.43,63556.37
2022-04-21 09:15:00+02:00,65614.88,64169.73
2022-04-21 09:30:00+02:00,66131.79,64554.93
2022-04-21 09:45:00+02:00,66480.23,64741.83
2022-04-21 10:00:00+02:00,66384.8,65049.94
2022-04-21 10:15:00+02:00,66585.08,65308.71
2022-04-21 10:30:00+02:00,66883.82,65675.58
2022-04-21 10:45:00+02:00,66963.69,65880.4
2022-04-21 11:00:00+02:00,67091.6,66023.83
2022-04-21 11:15:00+02:00,67527.35,66587.69
2022-04-21 11:30:00+02:00,67796.43,66639.56
2022-04-21 11:45:00+02:00,67764.21,66497.51
2022-04-21 12:00:00+02:00,67645.68,66322.47
2022-04-21 12:15:00+02:00,67458.4,66051.14
2022-04-21 12:30:00+02:00,67268.41,65849.05
2022-04-21 12:45:00+02:00,66706.05,65737.99
2022-04-21 13:00:00+02:00,66674.42,65524.0
2022-04-21 13:15:00+02:00,66315.66,65087.99
2022-04-21 13:30:00+02:00,65436.94,64475.89
2022-04-21 13:45:00+02:00,64630.69,63842.26
2022-04-21 14:00:00+02:00,64382.25,63575.88
2022-04-21 14:15:00+02:00,64308.41,63303.63
2022-04-21 14:30:00+02:00,64031.21,62982.45
2022-04-21 14:45:00+02:00,63434.86,62574.3
2022-04-21 15:00:00+02:00,63534.29,62450.54
2022-04-21 15:15:00+02:00,63191.43,62236.48
2022-04-21 15:30:00+02:00,62912.28,61954.02
2022-04-21 15:45:00+02:00,62861.71,61563.14
2022-04-21 16:00:00+02:00,62615.28,61285.41
2022-04-21 16:15:00+02:00,62685.13,60764.85
2022-04-21 16:30:00+02:00,62865.66,60618.7
2022-04-21 16:45:00+02:00,62926.05,60501.97
2022-04-21 17:00:00+02:00,63443.09,60323.87
2022-04-21 17:15:00+02:00,63790.05,60376.09
2022-04-21 17:30:00+02:00,64104.9,60694.37
2022-04-21 17:45:00+02:00,64086.02,60664.15
2022-04-21 18:00:00+02:00,63995.57,60722.01
2022-04-21 18:15:00+02:00,64100.82,60705.87
2022-04-21 18:30:00+02:00,64054.97,60966.49
2022-04-21 18:45:00+02:00,64092.69,61246.96
2022-04-21 19:00:00+02:00,64482.85,61537.62
2022-04-21 19:15:00+02:00,64274.25,61341.99
2022-04-21 19:30:00+02:00,64083.3,61166.42
2022-04-21 19:45:00+02:00,63759.36,60922.01
2022-04-21 20:00:00+02:00,63337.77,60600.2
2022-04-21 20:15:00+02:00,62710.23,60136.07
2022-04-21 20:30:00+02:00,62265.12,59831.88
2022-04-21 20:45:00+02:00,61902.19,59492.41
2022-04-21 21:00:00+02:00,61556.09,58902.86
2022-04-21 21:15:00+02:00,60705.96,58244.44
2022-04-21 21:30:00+02:00,59615.58,57303.12
2022-04-21 21:45:00+02:00,58732.21,56546.85
2022-04-21 22:00:00+02:00,58053.21,55851.86
2022-04-21 22:15:00+02:00,57281.44,55181.51
2022-04-21 22:30:00+02:00,56133.71,54121.92
2022-04-21 22:45:00+02:00,55090.47,53195.84
2022-04-21 23:00:00+02:00,53656.07,52327.05
2022-04-21 23:15:00+02:00,52775.33,51639.54
2022-04-21 23:30:00+02:00,51748.59,50969.58
2022-04-21 23:45:00+02:00,50946.89,50558.86
2022-04-22 00:00:00+02:00,50279.81,49728.07
2022-04-22 00:15:00+02:00,49614.74,49413.73
2022-04-22 00:30:00+02:00,49165.75,48763.1
2022-04-22 00:45:00+02:00,48252.17,48389.75
2022-04-22 01:00:00+02:00,47831.88,48041.93
2022-04-22 01:15:00+02:00,47616.12,47728.43
2022-04-22 01:30:00+02:00,47263.73,47309.14
2022-04-22 01:45:00+02:00,47248.42,47035.27
2022-04-22 02:00:00+02:00,46653.68,46677.7
2022-04-22 02:15:00+02:00,46671.91,46711.47
2022-04-22 02:30:00+02:00,46749.27,46672.36
2022-04-22 02:45:00+02:00,46753.27,46861.88
2022-04-22 03:00:00+02:00,47105.46,46814.95
2022-04-22 03:15:00+02:00,47216.23,46918.48
2022-04-22 03:30:00+02:00,47338.46,46973.41
2022-04-22 03:45:00+02:00,47498.22,47208.16
2022-04-22 04:00:00+02:00,47708.02,47636.9
2022-04-22 04:15:00+02:00,47820.92,48128.36
2022-04-22 04:30:00+02:00,48118.44,48352.47
2022-04-22 04:45:00+02:00,48843.97,48747.97
2022-04-22 05:00:00+02:00,49991.77,49854.25
2022-04-22 05:15:00+02:00,50629.12,50391.56
2022-04-22 05:30:00+02:00,51601.64,51404.53
2022-04-22 05:45:00+02:00,53164.2,52641.28
2022-04-22 06:00:00+02:00,55095.79,54707.87
2022-04-22 06:15:00+02:00,56474.97,56251.35
2022-04-22 06:30:00+02:00,57753.95,57261.97
2022-04-22 06:45:00+02:00,58983.24,58295.35
2022-04-22 07:00:00+02:00,61091.61,59733.73
2022-04-22 07:15:00+02:00,62238.38,60776.34
2022-04-22 07:30:00+02:00,63205.49,61604.85
2022-04-22 07:45:00+02:00,64200.15,62399.16
2022-04-22 08:00:00+02:00,64989.42,63110.48
2022-04-22 08:15:00+02:00,65594.17,63699.11
2022-04-22 08:30:00+02:00,65845.62,64216.79
2022-04-22 08:45:00+02:00,66082.97,64236.68
2022-04-22 09:00:00+02:00,65724.89,64216.84
2022-04-22 09:15:00+02:00,65919.4,64664.73
2022-04-22 09:30:00+02:00,65942.73,65085.56
2022-04-22 09:45:00+02:00,66209.9,65364.95
2022-04-22 10:00:00+02:00,66040.42,65750.7
2022-04-22 10:15:00+02:00,65917.51,66000.79
2022-04-22 10:30:00+02:00,66309.68,66312.59
2022-04-22 10:45:00+02:00,66571.72,66273.61
2022-04-22 11:00:00+02:00,66725.49,66381.68
2022-04-22 11:15:00+02:00,67090.43,66780.2
2022-04-22 11:30:00+02:00,67469.32,66852.43
2022-04-22 11:45:00+02:00,67329.89,66606.84
2022-04-22 12:00:00+02:00,67266.87,66179.42
2022-04-22 12:15:00+02:00,66676.55,66036.01
2022-04-22 12:30:00+02:00,66413.74,66025.24
2022-04-22 12:45:00+02:00,66461.39,65887.29
2022-04-22 13:00:00+02:00,66471.65,65588.83
2022-04-22 13:15:00+02:00,66070.07,65145.28
2022-04-22 13:30:00+02:00,65406.4,64600.36
2022-04-22 13:45:00+02:00,64811.88,63965.59
2022-04-22 14:00:00+02:00,64323.12,63446.35
2022-04-22 14:15:00+02:00,64184.33,63196.39
2022-04-22 14:30:00+02:00,63980.81,62744.89
2022-04-22 14:45:00+02:00,63615.65,62308.58
2022-04-22 15:00:00+02:00,63419.39,62020.22
2022-04-22 15:15:00+02:00,62949.37,61734.45
2022-04-22 15:30:00+02:00,62533.78,61587.54
2022-04-22 15:45:00+02:00,62342.26,61170.06
2022-04-22 16:00:00+02:00,62319.32,60947.65
2022-04-22 16:15:00+02:00,62179.3,60643.79
2022-04-22 16:30:00+02:00,61940.95,60491.85
2022-04-22 16:45:00+02:00,62014.73,60454.18
2022-04-22 17:00:00+02:00,62249.53,60489.49
2022-04-22 17:15:00+02:00,62224.45,60548.54
2022-04-22 17:30:00+02:00,62665.8,60399.58
2022-04-22 17:45:00+02:00,62860.03,60344.59
2022-04-22 18:00:00+02:00,63054.8,60210.51
2022-04-22 18:15:00+02:00,62866.6,60025.37
2022-04-22 18:30:00+02:00,63128.99,60177.02
2022-04-22 18:45:00+02:00,63044.81,60264.93
2022-04-22 19:00:00+02:00,62987.39,60458.96
2022-04-22 19:15:00+02:00,62200.96,60240.1
2022-04-22 19:30:00+02:00,62246.77,60179.12
2022-04-22 19:45:00+02:00,62037.61,59971.95
2022-04-22 20:00:00+02:00,61580.87,59547.09
2022-04-22 20:15:00+02:00,61004.23,59199.13
2022-04-22 20:30:00+02:00,60690.15,58837.32
2022-04-22 20:45:00+02:00,60148.0,58378.64
2022-04-22 21:00:00+02:00,59588.65,57827.17
2022-04-22 21:15:00+02:00,58839.4,57087.77
2022-04-22 21:30:00+02:00,57867.51,56065.84
2022-04-22 21:45:00+02:00,56961.29,55185.35
2022-04-22 22:00:00+02:00,56340.41,54688.29
2022-04-22 22:15:00+02:00,56253.51,53960.93
2022-04-22 22:30:00+02:00,55379.23,52943.36
2022-04-22 22:45:00+02:00,54169.87,52149.13
2022-04-22 23:00:00+02:00,53232.83,50997.93
2022-04-22 23:15:00+02:00,52197.61,50349.67
2022-04-22 23:30:00+02:00,51313.8,49504.5
2022-04-22 23:45:00+02:00,50414.49,48933.51
2022-04-23 00:00:00+02:00,49131.23,46645.65
2022-04-23 00:15:00+02:00,48448.38,46280.49
2022-04-23 00:30:00+02:00,47713.52,45684.11
2022-04-23 00:45:00+02:00,47184.07,45274.07
2022-04-23 01:00:00+02:00,46580.97,44869.34
2022-04-23 01:15:00+02:00,46334.52,44453.92
2022-04-23 01:30:00+02:00,45427.12,44119.18
2022-04-23 01:45:00+02:00,45318.02,43908.73
2022-04-23 02:00:00+02:00,44949.23,43626.1
2022-04-23 02:15:00+02:00,44744.45,43647.81
2022-04-23 02:30:00+02:00,44551.46,43350.69
2022-04-23 02:45:00+02:00,44604.29,43376.31
2022-04-23 03:00:00+02:00,44516.63,43358.04
2022-04-23 03:15:00+02:00,44261.84,43230.48
2022-04-23 03:30:00+02:00,43989.27,43309.04
2022-04-23 03:45:00+02:00,43940.83,43355.49
2022-04-23 04:00:00+02:00,44110.5,43568.72
2022-04-23 04:15:00+02:00,44014.15,43708.94
2022-04-23 04:30:00+02:00,44066.2,43725.73
2022-04-23 04:45:00+02:00,44343.81,43728.83
2022-04-23 05:00:00+02:00,44804.18,43846.96
2022-04-23 05:15:00+02:00,44868.34,43848.05
2022-04-23 05:30:00+02:00,44762.51,44191.24
2022-04-23 05:45:00+02:00,44948.19,44363.52
2022-04-23 06:00:00+02:00,45393.38,44627.52
2022-04-23 06:15:00+02:00,45614.31,44648.55
2022-04-23 06:30:00+02:00,45829.53,44590.54
2022-04-23 06:45:00+02:00,46647.65,45077.9
2022-04-23 07:00:00+02:00,47504.08,45657.41
2022-04-23 07:15:00+02:00,48427.07,46143.13
2022-04-23 07:30:00+02:00,49397.8,46860.81
2022-04-23 07:45:00+02:00,49983.76,47566.33
2022-04-23 08:00:00+02:00,50959.62,48575.96
2022-04-23 08:15:00+02:00,51956.57,49166.56
2022-04-23 08:30:00+02:00,52633.64,49971.13
2022-04-23 08:45:00+02:00,53491.84,50486.09
2022-04-23 09:00:00+02:00,54075.26,51308.74
2022-04-23 09:15:00+02:00,54801.46,51715.38
2022-04-23 09:30:00+02:00,55451.79,52334.35
2022-04-23 09:45:00+02:00,56054.98,52953.77
2022-04-23 10:00:00+02:00,56543.92,53402.83
2022-04-23 10:15:00+02:00,57003.69,53771.21
2022-04-23 10:30:00+02:00,57107.01,54023.93
2022-04-23 10:45:00+02:00,57518.96,54211.58
2022-04-23 11:00:00+02:00,57603.68,54298.13
2022-04-23 11:15:00+02:00,57667.88,54834.3
2022-04-23 11:30:00+02:00,57666.6,55055.84
2022-04-23 11:45:00+02:00,57531.73,54960.2
2022-04-23 12:00:00+02:00,57145.03,54654.57
2022-04-23 12:15:00+02:00,56631.65,54555.93
2022-04-23 12:30:00+02:00,56244.14,54318.31
2022-04-23 12:45:00+02:00,55724.69,53948.22
2022-04-23 13:00:00+02:00,55570.38,53533.15
2022-04-23 13:15:00+02:00,55200.07,53020.01
2022-04-23 13:30:00+02:00,54536.95,52505.82
2022-04-23 13:45:00+02:00,53836.85,52099.33
2022-04-23 14:00:00+02:00,53562.85,51864.31
2022-04-23 14:15:00+02:00,53161.37,51762.61
2022-04-23 14:30:00+02:00,53143.7,51157.56
2022-04-23 14:45:00+02:00,52734.94,50998.83
2022-04-23 15:00:00+02:00,52513.44,50749.3
2022-04-23 15:15:00+02:00,52434.63,50548.56
2022-04-23 15:30:00+02:00,52152.59,50451.62
2022-04-23 15:45:00+02:00,52275.87,50127.32
2022-04-23 16:00:00+02:00,52038.31,50352.58
2022-04-23 16:15:00+02:00,52123.53,50038.6
2022-04-23 16:30:00+02:00,52176.38,49912.9
2022-04-23 16:45:00+02:00,52318.38,50078.8
2022-04-23 17:00:00+02:00,53069.07,50571.25
2022-04-23 17:15:00+02:00,53325.97,50659.48
2022-04-23 17:30:00+02:00,53650.5,50957.16
2022-04-23 17:45:00+02:00,54160.33,51222.08
2022-04-23 18:00:00+02:00,54362.24,51522.64
2022-04-23 18:15:00+02:00,54422.27,51267.31
2022-04-23 18:30:00+02:00,54645.51,51456.96
2022-04-23 18:45:00+02:00,54779.58,51372.64
2022-04-23 19:00:00+02:00,54663.04,51712.73
2022-04-23 19:15:00+02:00,54346.25,51429.49
2022-04-23 19:30:00+02:00,54270.09,51436.9
2022-04-23 19:45:00+02:00,53913.75,51240.56
2022-04-23 20:00:00+02:00,53686.44,51027.34
2022-04-23 20:15:00+02:00,53191.39,50721.42
2022-04-23 20:30:00+02:00,52843.71,50570.73
2022-04-23 20:45:00+02:00,52461.23,50350.58
2022-04-23 21:00:00+02:00,52584.06,50004.2
2022-04-23 21:15:00+02:00,51995.33,49684.57
2022-04-23 21:30:00+02:00,51382.87,49163.27
2022-04-23 21:45:00+02:00,50840.4,48823.66
2022-04-23 22:00:00+02:00,50644.12,48731.47
2022-04-23 22:15:00+02:00,50268.44,48292.86
2022-04-23 22:30:00+02:00,49482.49,47422.86
2022-04-23 22:45:00+02:00,48804.89,46864.77
2022-04-23 23:00:00+02:00,48346.64,46087.81
2022-04-23 23:15:00+02:00,47628.25,45508.37
2022-04-23 23:30:00+02:00,46872.99,44903.03
2022-04-23 23:45:00+02:00,46195.23,44231.24
2022-04-24 00:00:00+02:00,45097.25,43227.18
2022-04-24 00:15:00+02:00,44394.18,42667.19
2022-04-24 00:30:00+02:00,43811.41,41956.93
2022-04-24 00:45:00+02:00,43665.01,41544.25
2022-04-24 01:00:00+02:00,43399.96,41041.2
2022-04-24 01:15:00+02:00,42755.96,40619.14
2022-04-24 01:30:00+02:00,42233.55,40246.73
2022-04-24 01:45:00+02:00,42040.61,39930.66
2022-04-24 02:00:00+02:00,41717.67,39466.17
2022-04-24 02:15:00+02:00,41598.04,39560.65
2022-04-24 02:30:00+02:00,41144.99,39226.3
2022-04-24 02:45:00+02:00,41159.95,39416.87
2022-04-24 03:00:00+02:00,41138.03,39243.31
2022-04-24 03:15:00+02:00,41114.64,39156.08
2022-04-24 03:30:00+02:00,41070.56,39194.55
2022-04-24 03:45:00+02:00,41286.41,39136.2
2022-04-24 04:00:00+02:00,41165.2,39526.01
2022-04-24 04:15:00+02:00,41370.8,39569.25
2022-04-24 04:30:00+02:00,41546.87,39456.21
2022-04-24 04:45:00+02:00,41669.56,39565.93
2022-04-24 05:00:00+02:00,41569.72,39659.0
2022-04-24 05:15:00+02:00,41879.73,39642.34
2022-04-24 05:30:00+02:00,41576.67,39771.11
2022-04-24 05:45:00+02:00,41616.07,39838.72
2022-04-24 06:00:00+02:00,41482.66,39616.54
2022-04-24 06:15:00+02:00,41222.76,39415.17
2022-04-24 06:30:00+02:00,41402.97,39156.18
2022-04-24 06:45:00+02:00,41762.15,39691.65
2022-04-24 07:00:00+02:00,42362.4,39840.83
2022-04-24 07:15:00+02:00,43099.64,40203.73
2022-04-24 07:30:00+02:00,43761.29,40789.2
2022-04-24 07:45:00+02:00,44482.1,41394.22
2022-04-24 08:00:00+02:00,45578.14,42505.94
2022-04-24 08:15:00+02:00,46677.81,43273.06
2022-04-24 08:30:00+02:00,47418.16,44179.52
2022-04-24 08:45:00+02:00,48470.1,44881.8
2022-04-24 09:00:00+02:00,49595.57,45814.98
2022-04-24 09:15:00+02:00,50149.23,46546.34
2022-04-24 09:30:00+02:00,51048.7,47049.4
2022-04-24 09:45:00+02:00,51409.1,47685.25
2022-04-24 10:00:00+02:00,51884.18,48333.71
2022-04-24 10:15:00+02:00,52588.13,48859.68
2022-04-24 10:30:00+02:00,53040.96,49434.39
2022-04-24 10:45:00+02:00,53708.7,49893.64
2022-04-24 11:00:00+02:00,54461.43,50439.43
2022-04-24 11:15:00+02:00,55293.06,51050.84
2022-04-24 11:30:00+02:00,55504.75,51341.18
2022-04-24 11:45:00+02:00,55566.43,51156.23
2022-04-24 12:00:00+02:00,55523.53,50917.63
2022-04-24 12:15:00+02:00,55089.19,50584.8
2022-04-24 12:30:00+02:00,54618.71,50216.63
2022-04-24 12:45:00+02:00,54347.79,50097.52
2022-04-24 13:00:00+02:00,53563.86,49305.26
2022-04-24 13:15:00+02:00,53121.29,48700.57
2022-04-24 13:30:00+02:00,52741.83,48096.36
2022-04-24 13:45:00+02:00,52332.1,47614.35
2022-04-24 14:00:00+02:00,52221.14,47276.71
2022-04-24 14:15:00+02:00,51986.07,46901.16
2022-04-24 14:30:00+02:00,51797.96,46570.26
2022-04-24 14:45:00+02:00,51632.59,45995.32
2022-04-24 15:00:00+02:00,51611.33,45976.59
2022-04-24 15:15:00+02:00,51175.8,45866.94
2022-04-24 15:30:00+02:00,51134.59,45615.52
2022-04-24 15:45:00+02:00,50854.05,45669.23
2022-04-24 16:00:00+02:00,50734.56,45799.88
2022-04-24 16:15:00+02:00,50853.97,45643.68
2022-04-24 16:30:00+02:00,50823.0,45812.48
2022-04-24 16:45:00+02:00,51039.59,45876.84
2022-04-24 17:00:00+02:00,51267.91,46458.75
2022-04-24 17:15:00+02:00,51574.51,46602.1
2022-04-24 17:30:00+02:00,52147.42,46964.31
2022-04-24 17:45:00+02:00,52843.08,47283.79
2022-04-24 18:00:00+02:00,53026.34,48027.09
2022-04-24 18:15:00+02:00,53500.96,48171.88
2022-04-24 18:30:00+02:00,53136.72,48315.47
2022-04-24 18:45:00+02:00,53242.01,48334.76
2022-04-24 19:00:00+02:00,53250.03,49074.79
2022-04-24 19:15:00+02:00,53199.12,49006.5
2022-04-24 19:30:00+02:00,53349.56,49172.51
2022-04-24 19:45:00+02:00,53393.04,49020.61
2022-04-24 20:00:00+02:00,54001.23,49110.02
2022-04-24 20:15:00+02:00,53915.72,49105.33
2022-04-24 20:30:00+02:00,53554.95,48996.16
2022-04-24 20:45:00+02:00,52963.32,48875.67
2022-04-24 21:00:00+02:00,53007.67,48764.64
2022-04-24 21:15:00+02:00,52793.55,48565.33
2022-04-24 21:30:00+02:00,52169.19,48196.47
2022-04-24 21:45:00+02:00,52049.26,48115.45
2022-04-24 22:00:00+02:00,51831.11,48215.71
2022-04-24 22:15:00+02:00,51044.02,48044.93
2022-04-24 22:30:00+02:00,50487.84,47420.88
2022-04-24 22:45:00+02:00,49448.68,46769.16
2022-04-24 23:00:00+02:00,48692.46,45932.72
2022-04-24 23:15:00+02:00,47633.37,45221.43
2022-04-24 23:30:00+02:00,47004.67,44612.78
2022-04-24 23:45:00+02:00,46065.56,44177.12
2022-04-25 00:00:00+02:00,46379.02,45201.28
2022-04-25 00:15:00+02:00,45361.81,44878.14
2022-04-25 00:30:00+02:00,44503.14,44464.88
2022-04-25 00:45:00+02:00,43780.31,44191.91
2022-04-25 01:00:00+02:00,43672.65,43897.99
2022-04-25 01:15:00+02:00,43420.8,43665.43
2022-04-25 01:30:00+02:00,43341.51,43362.59
2022-04-25 01:45:00+02:00,42860.26,43119.08
2022-04-25 02:00:00+02:00,42879.35,42838.28
2022-04-25 02:15:00+02:00,42402.3,43031.47
2022-04-25 02:30:00+02:00,42615.8,42811.47
2022-04-25 02:45:00+02:00,42645.89,42746.63
2022-04-25 03:00:00+02:00,42952.95,42862.46
2022-04-25 03:15:00+02:00,42891.76,43042.06
2022-04-25 03:30:00+02:00,42925.98,43255.03
2022-04-25 03:45:00+02:00,43254.62,43630.87
2022-04-25 04:00:00+02:00,43868.02,44158.28
2022-04-25 04:15:00+02:00,44232.07,44485.39
2022-04-25 04:30:00+02:00,44840.01,44992.55
2022-04-25 04:45:00+02:00,45771.34,45557.44
2022-04-25 05:00:00+02:00,47108.42,46881.97
2022-04-25 05:15:00+02:00,48238.95,47658.82
2022-04-25 05:30:00+02:00,49914.73,48953.23
2022-04-25 05:45:00+02:00,51706.92,50478.69
2022-04-25 06:00:00+02:00,54507.49,52940.35
2022-04-25 06:15:00+02:00,56347.08,54818.07
2022-04-25 06:30:00+02:00,58217.25,55948.66
2022-04-25 06:45:00+02:00,59599.02,57254.36
2022-04-25 07:00:00+02:00,61253.12,58708.3
2022-04-25 07:15:00+02:00,61972.56,59791.5
2022-04-25 07:30:00+02:00,62976.91,60692.96
2022-04-25 07:45:00+02:00,63854.23,61405.97
2022-04-25 08:00:00+02:00,64798.62,62160.04
2022-04-25 08:15:00+02:00,65349.16,62762.26
2022-04-25 08:30:00+02:00,65747.46,63310.95
2022-04-25 08:45:00+02:00,65887.68,63549.63
2022-04-25 09:00:00+02:00,65893.12,63650.6
2022-04-25 09:15:00+02:00,66365.3,64195.74
2022-04-25 09:30:00+02:00,66707.26,64469.33
2022-04-25 09:45:00+02:00,66619.75,64808.32
2022-04-25 10:00:00+02:00,66567.64,65183.53
2022-04-25 10:15:00+02:00,66923.6,65349.27
2022-04-25 10:30:00+02:00,66935.38,65651.0
2022-04-25 10:45:00+02:00,67181.73,65832.25
2022-04-25 11:00:00+02:00,67244.05,66143.25
2022-04-25 11:15:00+02:00,67450.57,66461.28
2022-04-25 11:30:00+02:00,67951.71,66688.38
2022-04-25 11:45:00+02:00,68180.83,66629.88
2022-04-25 12:00:00+02:00,68010.81,66347.57
2022-04-25 12:15:00+02:00,67822.74,66328.77
2022-04-25 12:30:00+02:00,67038.0,66156.2
2022-04-25 12:45:00+02:00,66708.12,66117.1
2022-04-25 13:00:00+02:00,66736.1,65851.72
2022-04-25 13:15:00+02:00,66420.23,65418.54
2022-04-25 13:30:00+02:00,66264.57,64916.66
2022-04-25 13:45:00+02:00,65846.14,64222.0
2022-04-25 14:00:00+02:00,65627.04,63918.41
2022-04-25 14:15:00+02:00,65380.57,63725.59
2022-04-25 14:30:00+02:00,64869.72,63306.91
2022-04-25 14:45:00+02:00,64467.02,62846.47
2022-04-25 15:00:00+02:00,64481.5,62464.84
2022-04-25 15:15:00+02:00,64384.57,62196.34
2022-04-25 15:30:00+02:00,63863.24,62036.12
2022-04-25 15:45:00+02:00,63143.86,61638.62
2022-04-25 16:00:00+02:00,62624.25,61292.8
2022-04-25 16:15:00+02:00,62317.83,60951.31
2022-04-25 16:30:00+02:00,62039.26,60586.29
2022-04-25 16:45:00+02:00,61609.47,60225.23
2022-04-25 17:00:00+02:00,61731.82,59973.21
2022-04-25 17:15:00+02:00,61760.65,60027.72
2022-04-25 17:30:00+02:00,61962.85,60306.08
2022-04-25 17:45:00+02:00,62438.35,60312.29
2022-04-25 18:00:00+02:00,62164.49,60183.64
2022-04-25 18:15:00+02:00,62086.74,60027.18
2022-04-25 18:30:00+02:00,62224.51,60581.63
2022-04-25 18:45:00+02:00,62462.96,60822.44
2022-04-25 19:00:00+02:00,62941.36,60949.7
2022-04-25 19:15:00+02:00,62471.82,60846.17
2022-04-25 19:30:00+02:00,62450.26,60941.05
2022-04-25 19:45:00+02:00,62244.48,60898.38
2022-04-25 20:00:00+02:00,62012.03,60699.06
2022-04-25 20:15:00+02:00,61330.65,60231.96
2022-04-25 20:30:00+02:00,61093.21,60007.02
2022-04-25 20:45:00+02:00,60333.59,59602.07
2022-04-25 21:00:00+02:00,60077.04,59064.19
2022-04-25 21:15:00+02:00,59460.04,58507.58
2022-04-25 21:30:00+02:00,58441.68,57613.35
2022-04-25 21:45:00+02:00,57295.25,56635.42
2022-04-25 22:00:00+02:00,56729.96,56295.28
2022-04-25 22:15:00+02:00,55917.86,55619.41
2022-04-25 22:30:00+02:00,54727.62,54607.04
2022-04-25 22:45:00+02:00,53630.92,53506.24
2022-04-25 23:00:00+02:00,52527.14,52446.19
2022-04-25 23:15:00+02:00,51677.86,51742.14
2022-04-25 23:30:00+02:00,50918.4,50896.97
2022-04-25 23:45:00+02:00,49944.17,50325.96
2022-04-26 00:00:00+02:00,49298.48,46471.86
2022-04-26 00:15:00+02:00,48600.58,46278.94
2022-04-26 00:30:00+02:00,48044.4,45788.15
2022-04-26 00:45:00+02:00,47497.56,45400.2
2022-04-26 01:00:00+02:00,47278.25,44824.78
2022-04-26 01:15:00+02:00,46867.05,44593.78
2022-04-26 01:30:00+02:00,46449.84,44306.46
2022-04-26 01:45:00+02:00,46351.02,44012.55
2022-04-26 02:00:00+02:00,46195.16,43765.86
2022-04-26 02:15:00+02:00,46062.23,43881.5
2022-04-26 02:30:00+02:00,46143.53,43804.65
2022-04-26 02:45:00+02:00,46270.45,44090.1
2022-04-26 03:00:00+02:00,46367.58,44060.05
2022-04-26 03:15:00+02:00,46479.57,44188.79
2022-04-26 03:30:00+02:00,46645.28,44330.16
2022-04-26 03:45:00+02:00,46886.72,44520.17
2022-04-26 04:00:00+02:00,47279.9,45185.61
2022-04-26 04:15:00+02:00,47545.56,45549.89
2022-04-26 04:30:00+02:00,47684.07,46055.67
2022-04-26 04:45:00+02:00,48397.17,46660.05
2022-04-26 05:00:00+02:00,49731.57,47673.99
2022-04-26 05:15:00+02:00,50506.25,48657.73
2022-04-26 05:30:00+02:00,51511.32,49889.47
2022-04-26 05:45:00+02:00,52739.57,51352.48
2022-04-26 06:00:00+02:00,55661.98,53776.44
2022-04-26 06:15:00+02:00,57285.61,55383.18
2022-04-26 06:30:00+02:00,58887.61,56335.04
2022-04-26 06:45:00+02:00,60246.2,57819.8
2022-04-26 07:00:00+02:00,61816.79,59494.2
2022-04-26 07:15:00+02:00,62826.8,59885.61
2022-04-26 07:30:00+02:00,63625.81,60849.02
2022-04-26 07:45:00+02:00,64388.03,61503.51
2022-04-26 08:00:00+02:00,65666.19,62312.55
2022-04-26 08:15:00+02:00,66174.54,62803.36
2022-04-26 08:30:00+02:00,66792.99,63272.16
2022-04-26 08:45:00+02:00,66895.14,63443.47
2022-04-26 09:00:00+02:00,66542.69,63541.74
2022-04-26 09:15:00+02:00,66618.41,63843.22
2022-04-26 09:30:00+02:00,66969.55,64273.92
2022-04-26 09:45:00+02:00,67262.03,64584.71
2022-04-26 10:00:00+02:00,67615.06,64811.08
2022-04-26 10:15:00+02:00,67461.02,65158.16
2022-04-26 10:30:00+02:00,67668.46,65307.64
2022-04-26 10:45:00+02:00,67968.32,65504.82
2022-04-26 11:00:00+02:00,67908.11,65618.52
