pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.035999999999999976,0.8904321032285725,0.05970933333333335,0.8162639473675748,0.21309450063785107,0.15,371.141317143242,4.90140361435485e-78,375.2990887873903,1.6878112313312932e-74,428.5404141437996,2.404742328211116e-78,z=Phi^{-1}(u),321.454799360096,0.92,13500,13750,250,250,non_overlapping
0.08600000000000008,0.046649053727068845,0.38220933333331747,0.08047339842860146,3.4598548935584574,0.01,208.06950782709978,5.3291567991914596e-43,241.45584498550573,3.388884840340787e-46,293.70697493594184,1.5552495056929976e-50,z=Phi^{-1}(u),246.6860281148984,0.944,13750,14000,250,250,non_overlapping
0.136,0.0001706166522264737,0.7767213333332813,0.008259924581760614,6.48278684485291,0.01,310.60516773202875,5.251271713447039e-65,312.0153348406178,4.470022455988995e-61,328.2282264743387,1.3397720836313405e-57,z=Phi^{-1}(u),303.00199021104527,0.9,14000,14250,250,250,non_overlapping
0.108,0.00540150336511958,1.0301213333332533,0.002063202921227081,8.560128412429606,0.01,314.44111517193767,7.856770311588424e-66,328.735166683201,1.2875137575066468e-64,388.21756874608724,5.6594614837264044e-70,z=Phi^{-1}(u),458.0629462299754,0.836,14250,14500,250,250,non_overlapping
0.258,3.6492086518511065e-15,4.623385333333318,2.176481217475157e-11,3.8788797763880893,0.01,228.46291197232713,2.28371345043073e-47,246.19120269600967,3.429611348129251e-47,255.90152339031616,7.357282578841869e-43,z=Phi^{-1}(u),304.64887150710877,0.908,14500,14750,250,250,non_overlapping
0.14600000000000002,4.090430161748266e-05,1.6155293333333334,9.081167882296626e-05,1.0576266797086191,0.01,234.21147885355614,1.3378441232104375e-48,237.82783766903,1.957904851906734e-45,243.43687244210358,2.398052292463723e-40,z=Phi^{-1}(u),252.14254024375862,0.944,14750,15000,250,250,non_overlapping
0.09000000000000008,0.03269013251541786,0.3473133333332694,0.09993915046127932,6.837681959698102,0.01,237.90376503085173,2.1614216718558232e-49,239.44583982528812,8.956224231398272e-46,246.32107523447038,6.297969309706624e-41,z=Phi^{-1}(u),309.666094999527,0.892,15000,15250,250,250,non_overlapping
0.132,0.0002935314240110099,1.5232133333332691,0.00014792043126155008,4.978322650462047,0.01,289.639142171019,1.6894859044331655e-60,289.98818195070317,2.028241266354618e-56,295.8521967621826,5.678236287027043e-51,z=Phi^{-1}(u),395.47516662302564,0.86,15250,15500,250,250,non_overlapping
0.15399999999999991,1.2117561490147364e-05,1.279965333333269,0.0005387786499068126,8.550801229979527,0.01,299.5238897188807,1.2677169444389842e-62,302.27954687857095,5.125116883773327e-59,305.4099470034509,6.341370718548273e-53,z=Phi^{-1}(u),410.29043211824484,0.888,15500,15750,250,250,non_overlapping
0.10999999999999999,0.004333448578483485,0.7075493333333333,0.012144294208753181,1.3080776274982782,0.01,216.29303980599698,9.246032981835293e-45,225.71055960853909,6.807372727633368e-43,232.65940139888565,3.505448000202896e-38,z=Phi^{-1}(u),284.4154697779815,0.936,15750,16000,250,250,non_overlapping
0.25199999999999995,1.7707005604051887e-14,3.9956373333333333,5.938283198503314e-10,4.278931307421487,0.01,80.95283127061343,5.302437985123681e-16,87.73399494760163,1.505336781824761e-14,95.09220820068678,9.417249436700277e-12,z=Phi^{-1}(u),105.83002069041922,0.976,16000,16250,250,250,non_overlapping
0.09600000000000003,0.018604051074563702,0.7726973333333332,0.008446397027061958,0.46561664087244026,0.15,175.81952985351458,4.1790994502403744e-36,185.64060299171106,1.5773624391516147e-34,191.59128221556836,5.142476984322073e-30,z=Phi^{-1}(u),93.98287697821561,0.948,16250,16500,250,250,non_overlapping
0.15800000000000003,6.434116740158326e-06,1.5141253333332971,0.00015520924796541546,7.409215388546613,0.01,219.24945365277694,2.1515004664002876e-45,239.9542042545616,7.004675916243429e-46,260.49617701708195,8.669385632350632e-44,z=Phi^{-1}(u),130.6627204043478,0.896,16500,16750,250,250,non_overlapping
0.31,7.766587460292046e-22,5.876225333333294,4.707012557503276e-12,8.489563896957407,0.01,190.3903161787119,3.223883182620554e-39,229.27254200742948,1.2202877275423531e-43,270.40371166129887,8.537614470167766e-46,z=Phi^{-1}(u),143.9843239261436,0.888,16750,17000,250,250,non_overlapping
0.414,2.679266882496224e-39,9.327645333333265,5.215382570256111e-10,20.0321760613607,0.01,279.1485283334315,3.033178768267486e-58,306.58386542994907,6.30131998410555e-60,378.2340663799292,6.597594375704904e-68,z=Phi^{-1}(u),185.56046315337326,0.832,17000,17250,250,250,non_overlapping
0.322,1.4509908808024445e-23,7.5912293333333185,8.887099944843158e-10,10.525155573876418,0.01,187.19567213478888,1.5530306144865756e-38,191.4037290466312,9.977435495184735e-36,206.38315295648476,6.1193412814657614e-33,z=Phi^{-1}(u),187.23984817327676,0.88,17250,17500,250,250,non_overlapping
0.188,3.2861094253825244e-08,4.059233333333282,2.6190538626735815e-10,5.34179075156473,0.01,255.744838346947,3.2160849979001325e-53,277.5920232036624,8.386109532872084e-54,297.2991310793608,2.8770696520254444e-51,z=Phi^{-1}(u),244.60985941769587,0.84,17500,17750,250,250,non_overlapping
