pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_critvals,pit_ad_siglevels,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.694,8.206388602821405e-121,51.15775333333319,1.4722505325970303e-08,15.017482148071338,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",598.3972838802848,4.4891023027279916e-127,1040.7890483989552,3.04785259168353e-217,1342.0091868988748,2.971869520737888e-272,z=Phi^{-1}(u),2842.103894845223,0.664,172500,172750,250,250,non_overlapping
0.622,7.515897895017509e-94,46.858845333333335,2.00879839429291e-08,3.6340963909696598,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",750.1132110844816,7.148757988847484e-160,1321.0527198499003,1.0940321248616873e-277,2044.8629097365097,0.0,z=Phi^{-1}(u),2582.2583167230327,0.616,172750,173000,250,250,non_overlapping
0.594,1.1101448179931357e-84,41.71710133333266,1.9768756742699622e-08,19.23244649721073,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",644.1691043050785,5.764955279798209e-137,950.2458309333692,9.71440508211031e-198,1286.796413384027,1.987801287907008e-260,z=Phi^{-1}(u),2614.6625518180417,0.652,173000,173250,250,250,non_overlapping
0.66,2.0092495769198237e-107,40.08252533333333,1.0848382858696937e-08,0.366784060618528,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",673.1318756453509,3.1635416853545995e-143,866.1208412331599,1.2423740578527262e-179,951.0926415790723,1.0377902132157525e-188,z=Phi^{-1}(u),1645.1147920866629,0.964,173250,173500,250,250,non_overlapping
0.714,2.590783856322152e-129,58.732797333332755,2.4459934966358787e-08,15.493331509921632,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",425.40619593421513,9.892404287143404e-90,627.2732885320106,2.5141342813896417e-128,946.4300112957061,1.0219251882237572e-187,z=Phi^{-1}(u),3615.2445065287484,0.344,173500,173750,250,250,non_overlapping
0.296,6.551690935751788e-20,7.156101333333334,2.960106604277257e-10,0.34122338173435196,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",966.7092444712995,9.679756388708178e-207,1530.9270088228436,0.0,2081.9612924242488,0.0,z=Phi^{-1}(u),1013.5201652750977,0.992,173750,174000,250,250,non_overlapping
0.3940000000000001,1.7144376899139332e-35,19.991653333333268,8.233357329245905e-10,3.3820215869569665,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",701.3796277743268,2.4714610459052444e-149,1328.6924908271844,2.4551444090662003e-279,2271.6612966259972,0.0,z=Phi^{-1}(u),2106.3637698159237,0.72,174000,174250,250,250,non_overlapping
0.39799999999999996,3.094547804899833e-36,11.502757333333317,5.118979684581859e-10,10.80754194968631,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",996.0454335148391,4.315460819571589e-213,1826.3768866156925,0.0,3215.552846985342,0.0,z=Phi^{-1}(u),2751.9527170657157,0.588,174250,174500,250,250,non_overlapping
0.19000000000000006,2.235574209354334e-08,2.3724893333333332,1.7174666925301452e-06,3.7180375574248217,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",850.2720542278739,1.5362307059489315e-181,1168.807441604974,7.696745826598004e-245,1310.7850539482004,1.4500675042513485e-265,z=Phi^{-1}(u),992.6737434812244,0.968,174500,174750,250,250,non_overlapping
0.27599999999999997,2.518670826585925e-17,8.336973333333333,5.874156716600965e-11,2.0617858397853013,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1128.1065582718468,1.0946411778010256e-241,2023.1350234597414,0.0,3271.11397156266,0.0,z=Phi^{-1}(u),1730.8577663536869,0.832,174750,175000,250,250,non_overlapping
0.14800000000000002,3.036436222239841e-05,2.1525973333333335,5.415366167382807e-06,2.1632317082039947,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1016.2586276065766,1.814886642877324e-217,1571.1298284031843,0.0,1844.7178107507325,0.0,z=Phi^{-1}(u),1362.0832334007407,0.932,175000,175250,250,250,non_overlapping
0.15199999999999997,1.6526799810663036e-05,1.8653213333333336,2.438772029733638e-05,1.5615214682313194,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1100.891723169288,8.570741281159493e-236,1889.2982161439181,0.0,2744.3355048834796,0.0,z=Phi^{-1}(u),1378.0316432007771,0.94,175250,175500,250,250,non_overlapping
0.608,3.499001761264349e-89,38.29431333333332,5.349449661018468e-09,7.317243908229898,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",555.6886614547069,7.553512600812335e-118,813.2917875892225,2.863314251311519e-168,960.9774668562709,8.127831351405443e-191,z=Phi^{-1}(u),2051.2169374185632,0.848,175500,175750,250,250,non_overlapping
0.728,1.43076130567357e-135,55.63462133333265,1.0914011694396208e-08,22.7280331150576,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",384.3478075308962,7.002044564757103e-81,468.2783747831261,2.628930611899536e-94,473.919849689497,8.292112222474175e-88,z=Phi^{-1}(u),3125.3289684365664,0.52,175750,176000,250,250,non_overlapping
0.742,4.182608518317625e-142,57.720273333333296,1.9015791052900965e-08,7.269674716136024,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",462.65549225455874,9.14439079653974e-98,606.5990538242247,6.787521661420846e-124,634.461889231644,1.561085073968541e-121,z=Phi^{-1}(u),2980.964156212012,0.5,176000,176250,250,250,non_overlapping
0.6619999999999999,3.545788034093079e-108,48.287049333333314,6.052220835606192e-09,2.954458036603029,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",588.7117093782722,5.55597948902831e-125,926.3096679646904,1.3831323335231171e-192,1343.0551541412483,1.7739504452647912e-272,z=Phi^{-1}(u),2776.932937266225,0.572,176250,176500,250,250,non_overlapping
0.42,1.7482681821280996e-40,22.742825333333332,7.200906648741068e-09,2.9707028418967525,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1051.5246966841282,4.198554519821085e-225,1831.9808822587893,0.0,2881.68353448396,0.0,z=Phi^{-1}(u),1680.7694530278313,0.892,176500,176750,250,250,non_overlapping
0.608,3.499001761264349e-89,33.78260933333333,5.077829601241035e-09,3.8775611606781695,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",688.6446803695998,1.4009087229217025e-146,863.0864807384315,5.5856388397413856e-179,878.9322689006586,2.3867885443421284e-173,z=Phi^{-1}(u),1442.3045454098642,1.0,176750,177000,250,250,non_overlapping
0.24,3.706006465531515e-13,4.762737333333333,2.2429835766502038e-11,1.5485737840646436,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",902.1748203339065,9.003785171734738e-193,1359.7683248670019,4.810023980751159e-286,1796.657042719694,0.0,z=Phi^{-1}(u),988.7128193170714,1.0,177000,177250,250,250,non_overlapping
0.44799999999999995,2.739849972719132e-46,17.44472933333333,1.2665938298184187e-09,3.4464890675385504,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1009.3670793788813,5.6351602155584844e-216,1749.307816898731,0.0,2589.775092060944,0.0,z=Phi^{-1}(u),1509.6816977573649,0.872,177250,177500,250,250,non_overlapping
0.468,1.0192163344364988e-50,20.596169333333332,1.385064951620052e-09,2.9006986277911437,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",960.5312541166446,2.104893323644657e-205,1560.5278479473998,0.0,1966.9861256338427,0.0,z=Phi^{-1}(u),1312.3025160235377,0.98,177500,177750,250,250,non_overlapping
0.35400000000000004,1.5673834806549501e-28,10.352185333333335,6.684641729037821e-11,1.3071784929245212,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",876.1829845619237,3.797340240764467e-187,1280.6414103865816,5.759002127054374e-269,1531.329631750646,0.0,z=Phi^{-1}(u),956.0851034476894,1.0,177750,178000,250,250,non_overlapping
0.206,8.815066355557134e-10,4.387177333333334,4.938316422453681e-11,0.8559716699554087,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",936.1858516073893,3.9181239493650766e-200,1463.606460309567,1.826578848970858e-308,1665.8418361178635,0.0,z=Phi^{-1}(u),823.749615511352,1.0,178000,178250,250,250,non_overlapping
0.528,1.6303119291182107e-65,31.949725333333337,1.5924513929732598e-08,3.775483741196126,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",834.0615620497206,4.943222293908242e-178,1190.614100764283,1.5244348220231412e-249,1410.7241644776198,5.580265379889748e-287,z=Phi^{-1}(u),1597.2075983426557,0.988,178250,178500,250,250,non_overlapping
0.41800000000000004,4.365198576909532e-40,18.621841333333332,3.864031761224851e-09,1.6825361108203651,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",983.9364846465155,1.805094615978827e-210,1627.411668897336,0.0,2219.076244096204,0.0,z=Phi^{-1}(u),1387.7465337727597,0.892,178500,178750,250,250,non_overlapping
0.514,7.508322408347885e-62,25.964109333333337,5.54334733671169e-09,0.6328643503380249,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",859.73250725618,1.3782769417206515e-183,1383.3473192051858,3.9071064907627154e-291,1729.4110071349826,0.0,z=Phi^{-1}(u),1385.1555836087427,0.984,178750,179000,250,250,non_overlapping
0.692,5.463916532978456e-120,50.90260133333333,1.3666429987679862e-08,1.0786756960575588,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",729.2271951205971,2.350850865647598e-155,936.2245146070479,1.0146996185471635e-194,1108.7338727463325,2.4154989581133957e-222,z=Phi^{-1}(u),2418.036264118512,0.664,179000,179250,250,250,non_overlapping
0.632,2.726386308616391e-97,45.77308933333333,1.4222006128328246e-08,0.33489643318193885,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",926.6194039769291,4.610300218632396e-198,1512.467200588558,0.0,2028.8104883248675,0.0,z=Phi^{-1}(u),2271.7236107265817,0.724,179250,179500,250,250,non_overlapping
0.51,7.905838132755424e-61,22.35096933333334,5.474821151985054e-09,3.0562065286137283,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",689.0268104293305,1.1582216785596548e-146,928.9602364437714,3.717517873501162e-193,1028.0044119597255,4.1519920466175726e-205,z=Phi^{-1}(u),1216.1336343412222,1.0,179500,179750,250,250,non_overlapping
0.1080000000000001,0.005401503365119516,0.6784493333333331,0.014298966449768358,5.597841620821981,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1020.2135807957429,2.526781266881014e-218,1595.8998446196924,0.0,1845.282104539538,0.0,z=Phi^{-1}(u),1310.6247914887158,0.952,179750,180000,250,250,non_overlapping
0.35400000000000004,1.5673834806549501e-28,13.030745333333336,4.4600778625891735e-09,3.123695008213815,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1054.254353198628,1.0765844427828814e-225,1778.2318328953368,0.0,2478.118108564699,0.0,z=Phi^{-1}(u),1412.2155145802835,0.936,180000,180250,250,250,non_overlapping
0.26,2.136700911197207e-15,4.972277333333334,4.248412732721363e-11,0.9862474622470074,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",837.1793451192943,1.0457236633845202e-178,1250.4718672015874,1.8630799932518916e-262,1579.064572549026,0.0,z=Phi^{-1}(u),801.1040366215768,1.0,180250,180500,250,250,non_overlapping
0.24,3.706006465531515e-13,5.075289333333334,6.319189616021958e-11,1.2801059052643495,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",975.3133820815293,1.3281902087863756e-208,1592.6795211354708,0.0,2095.8838937780865,0.0,z=Phi^{-1}(u),953.6062381572091,1.0,180500,180750,250,250,non_overlapping
0.332,4.632709403389972e-25,8.281717333333333,5.121547630437817e-11,1.565461400796039,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",804.0585190096227,1.532077379347892e-171,1274.601172740917,1.1581589467827257e-267,1680.9449324822879,0.0,z=Phi^{-1}(u),702.2714642726959,1.0,180750,181000,250,250,non_overlapping
0.18599999999999994,4.8100899143053236e-08,1.8812973333333334,2.2425951804461164e-05,7.985117156838271,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1119.784239293439,6.944249264263136e-240,1918.7662306123248,0.0,2558.8017365580263,0.0,z=Phi^{-1}(u),1402.7209505384674,0.856,181000,181250,250,250,non_overlapping
0.14999999999999997,2.2447668867543943e-05,2.4946333333333333,9.083423708755589e-07,1.9542527997425054,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1093.5374173351279,3.3544947792185976e-234,1781.461493177054,0.0,2132.165216297966,0.0,z=Phi^{-1}(u),1655.2322329211038,0.836,181250,181500,250,250,non_overlapping
0.3460000000000001,3.0625802848084415e-27,10.564605333333333,1.0062417565848136e-10,3.4391236607602877,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",978.5300897259624,2.672401457688893e-209,1426.4741258575787,1.9065258043677038e-300,1540.1760192598504,0.0,z=Phi^{-1}(u),1093.4557324352716,0.964,181500,181750,250,250,non_overlapping
0.32000000000000006,2.849519146078185e-23,8.692345333333336,1.3610668148089644e-10,0.33733294850907214,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",937.7526607322817,1.794472952928482e-200,1485.7405860494648,0.0,1906.6529078077158,0.0,z=Phi^{-1}(u),902.4689493819909,1.0,181750,182000,250,250,non_overlapping
0.222,2.650280687043845e-11,6.130181333333335,1.2249201652991815e-11,3.62700871400304,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",898.2078667955489,6.500903810748011e-192,1457.487214868373,3.829547198538166e-307,1941.492586402899,0.0,z=Phi^{-1}(u),766.232292407247,1.0,182000,182250,250,250,non_overlapping
0.242,2.2568131237880093e-13,4.845029333333334,2.736877391384951e-11,5.525234750077971,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1098.9942922529942,2.207590725302349e-235,1877.0076029337777,0.0,2552.766780383857,0.0,z=Phi^{-1}(u),1068.2831922532591,0.948,182250,182500,250,250,non_overlapping
0.432,6.461809162987887e-43,18.320913333332552,2.957901812372654e-09,19.594733922210935,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",700.1670266971555,4.52004461305789e-149,1033.0548034420378,1.4142675966006363e-215,1111.2213574012721,7.105584647481924e-223,z=Phi^{-1}(u),2250.967011434512,0.664,182500,182750,250,250,non_overlapping
0.158,6.434116740158359e-06,1.581741333333333,0.00010855005410981278,3.561710125883394,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1035.214409201016,1.4278068879146407e-221,1615.3692476169304,0.0,1832.0903908338091,0.0,z=Phi^{-1}(u),1080.9875141197374,0.956,182750,183000,250,250,non_overlapping
0.20999999999999996,3.7655312092023745e-10,4.215305333333333,1.1651646314447817e-10,2.9812018280808275,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",963.5161705493589,4.754236540864117e-206,1505.9847699386416,0.0,1765.2366185030203,0.0,z=Phi^{-1}(u),827.4650694806611,1.0,183000,183250,250,250,non_overlapping
0.13799999999999998,0.0001292813412389302,1.5478533333333333,0.00012984334806920295,4.886227818940654,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",973.8829046107252,2.709756766258049e-208,1403.503536265421,1.738126042171911e-295,1481.843319801514,3.128236537233296e-302,z=Phi^{-1}(u),1123.1178155177433,0.944,183250,183500,250,250,non_overlapping
0.44799999999999995,2.739849972719132e-46,19.901385333333334,7.597757978317077e-10,0.8793413986045948,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",857.6194982174368,3.949764936276333e-183,1295.5640944250597,3.4675415711911684e-272,1537.6982889262406,0.0,z=Phi^{-1}(u),1303.012813426238,0.98,183500,183750,250,250,non_overlapping
0.48400000000000004,1.9439879318211747e-54,24.756781333333333,2.559332745732945e-09,1.1599811412329757,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",909.1885097909279,2.7318417420423987e-194,1218.3242161348965,1.606329332196782e-255,1285.405805634624,3.945662971432075e-260,z=Phi^{-1}(u),1607.5506819927969,0.884,183750,184000,250,250,non_overlapping
0.386,4.954000466217414e-34,15.903761333333335,5.080824649894566e-09,6.712868727907221,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1039.5452787477068,1.6479632192396087e-222,1625.0629869730026,0.0,1802.8315850210402,0.0,z=Phi^{-1}(u),1628.2804032036536,0.796,184000,184250,250,250,non_overlapping
0.48799999999999993,2.1566069165097062e-55,26.055465333333334,5.860367968679725e-09,6.142267804263383,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",867.4709644702428,2.9159209943538375e-185,1452.9227442253386,3.705682585235271e-306,1763.9506046131305,0.0,z=Phi^{-1}(u),2063.5861562914665,0.712,184250,184500,250,250,non_overlapping
0.36999999999999994,3.2584761635558567e-31,16.117793333333235,6.287860010445456e-09,11.443866434735412,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",713.2631231027833,6.658855284941754e-152,1236.3957422045116,2.02856647207648e-259,1589.307662461067,0.0,z=Phi^{-1}(u),1722.2469551796253,0.856,184500,184750,250,250,non_overlapping
0.248,4.965415346202668e-14,6.988513333333318,1.875052335620353e-10,2.9870814724636716,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",903.228739775034,5.325106665854276e-193,1577.0203682437352,0.0,2312.3400513845004,0.0,z=Phi^{-1}(u),1622.809729649528,0.848,184750,185000,250,250,non_overlapping
0.29399999999999993,1.212337069389553e-19,8.327593333333335,5.739753117239843e-11,0.48267093618309787,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",907.0479512481622,7.938523937872605e-194,1383.0381234176568,4.5562599996411874e-291,1754.8562816587153,0.0,z=Phi^{-1}(u),1067.0971263809406,1.0,185000,185250,250,250,non_overlapping
0.19399999999999995,1.0217160464820098e-08,3.8714453333333334,8.199322332202996e-10,2.6646304736032675,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1036.7973988147398,6.485166219287214e-222,1761.6633939976175,0.0,2429.1040440815455,0.0,z=Phi^{-1}(u),1239.5679154391078,0.916,185250,185500,250,250,non_overlapping
0.508,2.5419436185051723e-60,30.491909333333272,7.813769520303993e-09,5.578485312816383,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",611.1054580732888,8.058591852340397e-130,1004.544318528453,1.963285756863222e-209,1313.8547161152685,3.191157493530505e-266,z=Phi^{-1}(u),2181.796047815559,0.696,185500,185750,250,250,non_overlapping
0.6519999999999999,1.8875544444766516e-104,42.25363733333333,4.0970863368627874e-09,1.711350576583385,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",849.1519186268109,2.684318536186643e-181,1331.7243971638516,5.440771376942358e-280,1532.9041211787635,0.0,z=Phi^{-1}(u),1929.3485218428227,0.88,185750,186000,250,250,non_overlapping
0.3360000000000001,1.1305468128459496e-25,8.520913333333333,9.154210722783773e-11,1.9316675945008228,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",842.1652220821966,8.721807635442111e-180,1258.2415491813556,3.9247289814229958e-264,1478.0301978806015,2.0570810982855385e-301,z=Phi^{-1}(u),875.3956654215572,1.0,186000,186250,250,250,non_overlapping
0.53,4.764485099694239e-66,30.417997333332845,7.524850187401455e-09,18.477593830205137,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",865.3377521751686,8.44105385482628e-185,1322.476702378138,5.391192991021968e-278,1497.8648108911696,1.1435443709532772e-305,z=Phi^{-1}(u),2288.2591278480145,0.68,186250,186500,250,250,non_overlapping
0.542,2.5936305512290265e-69,33.67658933333203,4.829915911663818e-09,23.088987896813933,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",538.2658874605644,4.373005220473154e-114,799.514050529947,2.6245777280846653e-165,885.3613836735798,1.0236943019008318e-174,z=Phi^{-1}(u),2547.53063534332,0.688,186500,186750,250,250,non_overlapping
0.702,3.742105881642991e-124,51.45982133333254,1.606377630913869e-08,24.49713177059641,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",463.6186365307511,5.667082865020721e-98,774.7912535981048,5.4090423769938486e-160,1053.167679815305,1.7719891794168116e-210,z=Phi^{-1}(u),2898.1997325914376,0.652,186750,187000,250,250,non_overlapping
0.2639999999999999,7.229483814010529e-16,5.496313333333334,3.0298275000006925e-10,1.3423025892105613,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",914.2919801808332,2.147284008501088e-195,1291.169883284996,3.078361317633436e-271,1369.732638953606,3.410062431340785e-278,z=Phi^{-1}(u),906.7916055157989,1.0,187000,187250,250,250,non_overlapping
0.468,1.0192163344364988e-50,20.6010133333333,1.3906811258124208e-09,16.911872614294566,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",637.9811325393964,1.2538005079381424e-135,920.9286187579877,1.9917958495891667e-191,1006.7493564831036,1.4198203033593497e-200,z=Phi^{-1}(u),1456.3184950185807,0.908,187250,187500,250,250,non_overlapping
0.598,5.968096971509463e-86,41.38464933333243,1.7582179046016222e-08,19.92825134690264,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",685.3209272641753,7.328431175820692e-146,1125.0529904139237,2.0955669983233175e-235,1390.8944123125466,9.939834050618052e-283,z=Phi^{-1}(u),2706.654262124261,0.596,187500,187750,250,250,non_overlapping
0.506,8.12347906443197e-60,31.519497333333234,1.29583911379072e-08,8.59667449441963,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",694.3183160980412,8.312376288294496e-148,1116.237620365943,1.666840398736106e-233,1341.7272849829756,3.4152622842346277e-272,z=Phi^{-1}(u),2254.4210668136366,0.724,187750,188000,250,250,non_overlapping
0.43399999999999994,2.494221884466682e-43,21.305485333333333,2.5104878176307466e-09,1.2879155685077421,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",959.6038144495888,3.34189701577333e-205,1407.5687857153796,2.3032488309615892e-296,1496.9760814209158,1.7738687755514267e-305,z=Phi^{-1}(u),1626.9842417813434,0.824,188000,188250,250,250,non_overlapping
0.424,2.760599086305357e-41,18.795493333333333,4.491012672858119e-09,2.103607600126793,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",974.6168030853768,1.879559171582632e-208,1644.3505712607566,0.0,2172.060747442681,0.0,z=Phi^{-1}(u),1321.654816156557,0.908,188250,188500,250,250,non_overlapping
0.24,3.706006465531515e-13,6.635941333333333,6.656486473133327e-11,0.9674549383806266,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1013.2611775641461,8.087551073078876e-217,1642.0780448755888,0.0,2014.0419339057014,0.0,z=Phi^{-1}(u),1203.574824475842,0.96,188500,188750,250,250,non_overlapping
0.30199999999999994,1.006320877743647e-20,7.8256733333333335,1.5223274862918856e-09,0.8569488114617911,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1013.2260072819917,8.230601948116803e-217,1801.622105648955,0.0,2885.791883712705,0.0,z=Phi^{-1}(u),974.1764768545064,1.0,188750,189000,250,250,non_overlapping
0.32000000000000006,2.849519146078185e-23,8.709521333333331,1.4150347560359933e-10,0.9011287963375025,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",947.3685913942496,1.4876337850655713e-202,1578.6180940252927,0.0,2369.903321753133,0.0,z=Phi^{-1}(u),1006.0035587280603,1.0,189000,189250,250,250,non_overlapping
0.33599999999999997,1.1305468128459948e-25,14.082449333333333,6.3001115435668e-10,6.085093249557133,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",869.477689041062,1.0728100399547799e-185,1379.5297170441834,2.606413430358005e-290,1795.897149711639,0.0,z=Phi^{-1}(u),1093.4054008269368,1.0,189250,189500,250,250,non_overlapping
0.46599999999999997,2.89799736200356e-50,21.088797333333332,2.1156396634580688e-09,0.709895896804511,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",889.4862245624159,5.017785044510028e-190,1286.9493577989415,2.506779818576627e-270,1372.718234791679,7.815311176544325e-279,z=Phi^{-1}(u),1290.28919791304,0.964,189500,189750,250,250,non_overlapping
0.21599999999999997,1.0183309459024968e-10,3.5463093333333333,3.820469829385331e-09,3.0419623205422397,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",926.9791500661482,3.85357357091692e-198,1405.5587513527294,6.256555768987872e-296,1611.8316972903665,0.0,z=Phi^{-1}(u),864.1959602782628,1.0,189750,190000,250,250,non_overlapping
0.19999999999999996,3.0586491774806176e-09,3.916213333333333,7.06305014475106e-10,3.394032799254518,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",840.3387059529219,2.166797857445883e-179,1187.9102824837535,5.83838437850289e-249,1269.9022711129617,8.228395991195072e-257,z=Phi^{-1}(u),920.2773700445365,1.0,190000,190250,250,250,non_overlapping
